Name: CCTV-4, URL: https://global.cgtn.cicc.media.caton.cloud/master/cgtn-america.m3u8$订阅源, Date: None, Resolution: 1920x1080, Response Time: 250 ms
Name: CCTV-1, URL: http://125.32.120.52:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 530 ms
Name: CCTV-1, URL: http://221.224.4.170:1111/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 504 ms
Name: CCTV-1, URL: http://110.80.17.38:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 545 ms
Name: CCTV-1, URL: http://120.0.52.241:8086/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 528 ms
Name: CCTV-1, URL: http://118.122.189.74:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 553 ms
Name: CCTV-1, URL: http://218.89.240.144:59901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 536 ms
Name: CCTV-1, URL: http://113.25.252.226:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 669 ms
Name: CCTV-1, URL: http://61.173.144.157:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 516 ms
Name: CCTV-1, URL: http://101.74.28.50:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 553 ms
Name: CCTV-1, URL: http://202.168.187.208:9089/tsfile/live/1003_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 537 ms
Name: CCTV-1, URL: http://60.12.183.46:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 4806 ms
Name: CCTV-1, URL: http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 2101 ms
Name: CCTV-1, URL: http://123.113.249.203:8888/udp/239.3.1.129:8008$订阅源, Date: None, Resolution: None, Response Time: 1527 ms
Name: CCTV-1, URL: http://124.128.73.58:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 2101 ms
Name: CCTV-1, URL: http://219.128.121.202:59901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 479 ms
Name: CCTV-1, URL: http://221.233.192.152:1111/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 524 ms
Name: CCTV-1, URL: http://123.132.233.194:352/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 562 ms
Name: CCTV-1, URL: http://124.128.73.58:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2101 ms
Name: CCTV-1, URL: http://116.9.204.242:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 509 ms
Name: CCTV-1, URL: http://60.187.244.165:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 475 ms
Name: CCTV-1, URL: http://58.57.40.22:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 521 ms
Name: CCTV-1, URL: http://110.80.17.38:9901/tsfile/live/0001_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 545 ms
Name: CCTV-1, URL: http://113.57.20.158:9901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 616 ms
Name: CCTV-1, URL: http://119.36.148.115:59901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 568 ms
Name: CCTV-1, URL: http://www.furymax.top:85/rtp/239.254.96.96:8550$组播源, Date: None, Resolution: None, Response Time: 8982 ms
Name: CCTV-1, URL: http://120.197.43.179:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 498 ms
Name: CCTV-1, URL: http://mom.cloudns.be:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 1406 ms
Name: CCTV-1, URL: http://123.130.84.106:8154/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 572 ms
Name: CCTV-1, URL: http://60.2.190.206:4000/rtp/239.253.92.83:8012$组播源, Date: None, Resolution: None, Response Time: 1928 ms
Name: CCTV-1, URL: http://123.117.174.237:30000/rtp/239.3.1.129:8008$组播源, Date: None, Resolution: None, Response Time: 1735 ms
Name: CCTV-1, URL: http://112.102.217.173:9003//hls/13/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2915 ms
Name: CCTV-1, URL: http://60.2.190.206:4000/udp/239.253.92.83:8012$订阅源, Date: None, Resolution: None, Response Time: 1928 ms
Name: CCTV-1, URL: http://61.150.67.62:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 525 ms
Name: CCTV-1, URL: http://58.17.116.69:9908/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 616 ms
Name: CCTV-1, URL: http://61.156.228.12:8154/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 554 ms
Name: CCTV-1, URL: http://222.240.220.198:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3040 ms
Name: CCTV-1, URL: http://123.7.110.43:9901/tsfile/live/0002_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 914 ms
Name: CCTV-1, URL: http://182.122.73.243:8089/hls/1/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 497 ms
Name: CCTV-1, URL: http://120.0.52.162:8086/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 651 ms
Name: CCTV-1, URL: http://114.249.229.24:8888/udp/239.3.1.129:8008$订阅源, Date: None, Resolution: None, Response Time: 1713 ms
Name: CCTV-1, URL: http://58.220.219.14:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1068 ms
Name: CCTV-1, URL: https://tvbox.nat.netsite.cc:8043/proxy/1387573383/1387573383.m3u8$订阅源, Date: None, Resolution: None, Response Time: 853 ms
Name: CCTV-1, URL: http://115.171.80.176:8888/udp/225.1.8.1:8008$订阅源, Date: None, Resolution: None, Response Time: 1835 ms
Name: CCTV-1, URL: http://223.241.247.214:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 594 ms
Name: CCTV-1, URL: http://114.243.110.0:4000/rtp/239.3.1.129:8008$组播源, Date: None, Resolution: None, Response Time: 3289 ms
Name: CCTV-1, URL: http://223.166.234.149:7777/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 589 ms
Name: CCTV-1, URL: http://14.212.185.71:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: CCTV-1, URL: http://113.236.28.117:9901/tsfile/live/1156_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 671 ms
Name: CCTV-1, URL: http://120.0.52.241:8086/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 528 ms
Name: CCTV-1, URL: http://113.236.31.149:9901/tsfile/live/1156_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 586 ms
Name: CCTV-1, URL: http://183.66.15.146:60901/tsfile/live/0001_1.m3u8?key=txiptv$订阅源, Date: None, Resolution: None, Response Time: 539 ms
Name: CCTV-1, URL: http://116.117.104.242:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 604 ms
Name: CCTV-1, URL: http://61.173.144.157:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 516 ms
Name: CCTV-1, URL: http://123.130.84.106:8154/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 572 ms
Name: CCTV-1, URL: http://123.189.39.129:9901/tsfile/live/1156_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 653 ms
Name: CCTV-1, URL: http://121.24.98.45:8090/hls/9/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 519 ms
Name: CCTV-1, URL: http://120.0.52.162:8086/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 651 ms
Name: CCTV-1, URL: http://114.249.215.204:9888/udp/239.3.1.129:8008$订阅源, Date: None, Resolution: None, Response Time: 1721 ms
Name: CCTV-1, URL: http://171.14.89.179:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 523 ms
Name: CCTV-1, URL: http://60.208.61.2:352/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 563 ms
Name: CCTV-1, URL: http://209.141.58.162:4994/proxy?url=http%3A//209.141.58.162%3A62315/ysptp/cctv1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 137 ms
Name: CCTV-1, URL: http://1.199.235.140:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1497 ms
Name: CCTV-1, URL: http://1.199.235.116:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1351 ms
Name: CCTV-1, URL: http://120.238.94.10:9901/tsfile/live/1018_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2166 ms
Name: CCTV-1, URL: http://112.234.21.109:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 566 ms
Name: CCTV-1, URL: http://221.199.193.80:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1846 ms
Name: CCTV-1, URL: http://42.48.50.138:9002/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 474 ms
Name: CCTV-1, URL: http://115.171.80.176:8888/udp/225.1.8.101:8080$订阅源, Date: None, Resolution: None, Response Time: 1835 ms
Name: CCTV-1, URL: http://180.142.144.201:8181/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 510 ms
Name: CCTV-1, URL: http://61.150.67.62:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 525 ms
Name: CCTV-1, URL: http://113.220.233.228:9999/tsfile/live/0017_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 519 ms
Name: CCTV-1, URL: http://123.52.111.129:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 772 ms
Name: CCTV-1, URL: http://183.66.15.146:60901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 539 ms
Name: CCTV-1, URL: http://58.19.43.46:9901/tsfile/live/1020_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: CCTV-1, URL: http://114.83.223.132:9999/udp/239.45.3.145:5140$订阅源, Date: None, Resolution: None, Response Time: 5000 ms
Name: CCTV-1, URL: http://113.57.93.165:9900/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: CCTV-1, URL: http://123.129.70.178:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 502 ms
Name: CCTV-1, URL: http://113.57.93.165:9900/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 485 ms
Name: CCTV-1, URL: http://120.76.248.139/live/bfgd/4200000484.m3u8$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: CCTV-1, URL: http://120.76.248.139/live/bfgd/4200000488.m3u8$订阅源, Date: None, Resolution: None, Response Time: 491 ms
Name: CCTV-1, URL: http://220.249.114.102:9901/tsfile/live/1000_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 482 ms
Name: CCTV-1, URL: http://221.222.162.206:8888/rtp/239.3.1.129:8008$组播源, Date: None, Resolution: 1920x1080, Response Time: 94 ms
Name: CCTV-1, URL: http://221.219.79.161:4000/rtp/239.3.1.129:8008$组播源, Date: None, Resolution: 1920x1080, Response Time: 79 ms
Name: CCTV-1, URL: http://106.118.70.49:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 574 ms
Name: CCTV-1, URL: http://171.14.89.69:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 524 ms
Name: CCTV-1, URL: http://101.23.217.245:8090/hls/9/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 7783 ms
Name: CCTV-1, URL: http://114.254.83.83:2222/rtp/239.3.1.129:8008$组播源, Date: None, Resolution: None, Response Time: 1498 ms
Name: CCTV-1, URL: http://101.74.28.105:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3839 ms
Name: CCTV-1, URL: http://116.117.105.247:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 545 ms
Name: CCTV-1, URL: http://222.129.139.91:8888/udp/239.3.1.129:8008$订阅源, Date: None, Resolution: None, Response Time: 1962 ms
Name: CCTV-1, URL: http://171.117.18.156:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 509 ms
Name: CCTV-1, URL: http://27.14.153.181:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 496 ms
Name: CCTV-1, URL: http://171.104.192.14:8181/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5024 ms
Name: CCTV-1, URL: http://110.7.130.51:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 549 ms
Name: CCTV-1, URL: http://171.104.192.8:8181/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3784 ms
Name: CCTV-1, URL: http://113.57.111.4:1111/tsfile/live/1000_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 530 ms
Name: CCTV-1, URL: http://221.199.193.132:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 8512 ms
Name: CCTV-1, URL: http://117.190.144.101:1111/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 548 ms
Name: CCTV-1, URL: http://171.117.12.191:9999/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 578 ms
Name: CCTV-1, URL: http://110.7.130.44:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 602 ms
Name: CCTV-1, URL: http://116.117.106.74:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 652 ms
Name: CCTV-1, URL: http://223.241.247.214:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 594 ms
Name: CCTV-1, URL: http://110.7.129.116:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 539 ms
Name: CCTV-1, URL: http://223.166.234.215:7777/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 474 ms
Name: CCTV-1, URL: http://110.7.130.134:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1179 ms
Name: CCTV-1, URL: http://123.161.155.128:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 619 ms
Name: CCTV-1, URL: http://58.53.152.198:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 519 ms
Name: CCTV-1, URL: http://221.2.148.205:8154/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 3632 ms
Name: CCTV-1, URL: http://221.2.148.205:8154/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3632 ms
Name: CCTV-1, URL: http://222.218.158.165:8181/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 5274 ms
Name: CCTV-1, URL: http://221.199.193.106:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 1661 ms
Name: CCTV-1, URL: http://116.117.104.39:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 536 ms
Name: CCTV-1, URL: http://116.117.106.42:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 540 ms
Name: CCTV-1, URL: http://42.237.155.87:9003//hls/1/index.m3u8$订阅源, Date: None, Resolution: None, Response Time: 760 ms
Name: CCTV-1, URL: http://rihou.cc:35455/gaoma/cctv1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 603 ms
Name: CCTV-1, URL: http://111.196.135.75:8686/udp/239.3.1.129:8008$订阅源, Date: None, Resolution: None, Response Time: 8856 ms
Name: CCTV-1, URL: http://124.116.183.146:9901/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 2315 ms
Name: CCTV-1, URL: http://nas.hssvm.com:8888/udp/225.1.1.120:5002$订阅源, Date: None, Resolution: None, Response Time: 1940 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2171&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7689&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=0359&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://113.111.16.104:8888/udp/239.77.1.17:5146$订阅源, Date: None, Resolution: None, Response Time: 1436 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2964&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4836&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8318&tk=2aca1ad9a849$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8072&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://110.7.128.156:8096/tsfile/live/0001_1.m3u8$订阅源, Date: None, Resolution: None, Response Time: 3602 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2569&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=1455&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=8619&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2992&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=7928&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://111.196.129.152:20000/udp/239.3.1.129:8008$订阅源, Date: None, Resolution: None, Response Time: 1718 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=2637&tk=97475bb89d45$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://e1321f.tv.netsite.cc/proxy/1387573383/1387573383.m3u8$订阅源, Date: None, Resolution: None, Response Time: 513 ms
Name: CCTV-1, URL: http://gifcloud.com/cq/yh.php?id=G_CCTV-1-CQ$订阅源, Date: None, Resolution: None, Response Time: 861 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=9282&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-1, URL: http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=3300&tk=e503191f8e20$订阅源, Date: None, Resolution: 1280x720, Response Time: 250 ms
Name: CCTV-2, URL: http://116.128.242.83:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$北京酒店源, Date: None, Resolution: None, Response Time: 615 ms
Name: CCTV-2, URL: http://39.98.201.151:9090/udp/225.1.8.2:8084$订阅源, Date: None, Resolution: None, Response Time: 1076 ms
Name: CCTV-2, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000001000023315/1.m3u8?channelid=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 432 ms
Name: CCTV-2, URL: http://111.14.181.15:9901/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0$订阅源, Date: None, Resolution: None, Response Time: 699 ms
Name: CCTV-2, URL: http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1.m3u8?channel-id=ystenlive&Contentid=1000000001000023315&livemode=1&stbId=3$订阅源, Date: None, Resolution: None, Response Time: 432 ms
